City Number,City,Cloudiness,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
314.0,Marathon,20.0,1587141591.0,51.0,44.9,-89.77,41.0,10.513900000000001
315.0,College,90.0,1587141591.0,86.0,64.86,-147.8,39.0,6.15175
316.0,Pemba,75.0,1587141592.0,79.0,-12.97,40.52,84.2,25.52417
317.0,Shīeli,17.0,1587141592.0,28.0,44.17,66.75,63.0,9.66384
318.0,Inuvik,75.0,1587141592.0,85.0,68.35,-133.72,24.8,25.52417
319.0,Quesnel,90.0,1587141592.0,100.0,53.0,-122.5,41.0,5.010880000000001
320.0,Vostok,85.0,1587141592.0,73.0,46.49,135.88,36.46,6.84522
321.0,Marabu,75.0,1587141592.0,94.0,4.41,114.01,80.6,7.51632
322.0,Batagay-Alyta,61.0,1587141593.0,76.0,67.8,130.41,-11.42,18.567100000000003
323.0,Saint-François,100.0,1587141593.0,40.0,46.42,3.91,71.6,13.019340000000001
324.0,Faya,20.0,1587141593.0,64.0,18.39,42.45,68.0,13.019340000000001
325.0,Mbaïki,92.0,1587141593.0,58.0,3.87,17.99,80.55,4.004230000000001
326.0,Lorengau,100.0,1587141593.0,74.0,-2.02,147.27,81.75,6.711
327.0,Vestmanna,75.0,1587141593.0,61.0,62.16,-7.17,48.2,13.019340000000001
328.0,Atar,85.0,1587141594.0,15.0,20.52,-13.05,91.72,24.920180000000002
329.0,Glauchau,1.0,1587141594.0,45.0,50.82,12.53,64.99,13.019340000000001
330.0,Bambous Virieux,40.0,1587141594.0,69.0,-20.34,57.76,77.0,33.532630000000005
331.0,Korla,43.0,1587141594.0,33.0,41.76,86.15,61.43,13.712810000000001
332.0,Mattru,58.0,1587141594.0,71.0,7.62,-11.83,85.17,20.15537
333.0,Yangi Marg`ilon,83.0,1587141594.0,59.0,40.43,71.72,60.8,15.50241
334.0,Along,12.0,1587141594.0,63.0,28.17,94.77,66.31,6.554410000000001
335.0,Celestún,6.0,1587141595.0,55.0,20.87,-90.4,85.41,15.12212
336.0,Avarua,98.0,1587141595.0,94.0,-21.21,-159.78,71.6,7.51632
337.0,Sorong,55.0,1587141595.0,87.0,-0.88,131.25,77.31,1.14087
338.0,Manzanillo,9.0,1587141595.0,35.0,20.34,-77.12,93.94,15.770850000000001
339.0,Yerbogachën,58.0,1587141595.0,91.0,61.28,108.01,16.02,20.46855
340.0,Khartoum,0.0,1587141501.0,8.0,15.55,32.53,96.8,28.52175
341.0,Chui,29.0,1587141596.0,60.0,-33.7,-53.46,69.98,12.460090000000001
342.0,Krasnoarmeysk,25.0,1587141596.0,68.0,51.02,45.7,40.69,21.96734
343.0,Faanui,88.0,1587141596.0,69.0,-16.48,-151.75,82.85,15.45767
344.0,Uvira,96.0,1587141596.0,50.0,-3.41,29.15,74.23,0.80532
345.0,Sabang,100.0,1587141596.0,70.0,5.89,95.32,82.17,1.2527200000000003
346.0,Zaraza,91.0,1587141597.0,26.0,9.35,-65.32,102.25,5.86094
347.0,Labuhan,53.0,1587141597.0,83.0,-6.88,112.21,80.11,5.301690000000001
348.0,Broome,75.0,1587141597.0,41.0,42.25,-75.83,42.01,23.018729999999998
349.0,Coahuayana Viejo,40.0,1587141597.0,30.0,18.73,-103.68,84.2,12.95223
350.0,La Orilla,49.0,1587141597.0,29.0,17.98,-102.23,88.7,18.65658
351.0,Bagdarin,100.0,1587141598.0,49.0,54.43,113.6,37.62,4.004230000000001
352.0,Avera,1.0,1587141598.0,37.0,33.19,-82.53,70.0,20.51329
353.0,Norden,25.0,1587141598.0,75.0,53.6,7.2,50.0,31.318
354.0,Marawi,7.0,1587141598.0,67.0,8.0,124.29,65.86,9.75332
355.0,Kumul,60.0,1587141544.0,23.0,42.8,93.45,61.12,14.607610000000001
356.0,Kralendijk,11.0,1587141404.0,58.0,12.15,-68.27,87.8,41.02658
357.0,Saldanha,48.0,1587141598.0,49.0,-33.01,17.94,69.8,36.03807
358.0,Charters Towers,28.0,1587141599.0,78.0,-20.1,146.27,72.59,8.29927
359.0,Cherskiy,26.0,1587141599.0,90.0,68.75,161.3,-2.2,13.91414
360.0,Sosnovo-Ozerskoye,100.0,1587141599.0,40.0,52.52,111.54,41.22,9.86517
361.0,Jaynagar-Majilpur,40.0,1587141599.0,89.0,22.18,88.42,84.2,20.51329
362.0,Kununurra,79.0,1587141599.0,83.0,-15.77,128.73,77.0,5.010880000000001
363.0,San Felipe,75.0,1587141599.0,44.0,10.34,-68.74,88.16,14.56287
364.0,Nago,75.0,1587141435.0,88.0,26.59,127.98,71.6,17.80652
365.0,Rome,20.0,1587141304.0,35.0,43.21,-75.46,43.0,31.02719
366.0,Lata,23.0,1587141600.0,63.0,40.16,-8.33,66.99,11.20737
367.0,Tuatapere,99.0,1587141600.0,94.0,-46.13,167.68,46.99,4.45163
368.0,Altamont,1.0,1587141600.0,28.0,42.21,-121.74,50.0,15.50241
369.0,Wanaka,99.0,1587141600.0,71.0,-44.7,169.15,47.79,9.59673
370.0,Ust'-Ishim,100.0,1587141600.0,59.0,57.69,71.17,50.94,23.376649999999998
371.0,Sibolga,99.0,1587141601.0,79.0,1.74,98.78,77.56,6.2636
372.0,Coşoveni,0.0,1587141601.0,27.0,44.25,23.93,73.4,28.52175
373.0,Salò,75.0,1587141601.0,37.0,45.61,10.53,69.8,13.019340000000001
374.0,Strezhevoy,100.0,1587141601.0,65.0,60.73,77.59,46.4,30.02054
375.0,Casambalangan,100.0,1587141601.0,83.0,18.38,122.13,78.91,18.07496
376.0,Phang Nga,75.0,1587141601.0,94.0,8.45,98.53,77.0,5.010880000000001
377.0,Przhevalskoye,99.0,1587141602.0,75.0,55.51,31.85,36.45,15.614260000000002
378.0,Tual,18.0,1587141602.0,78.0,-5.67,132.75,83.5,18.209180000000003
379.0,Nantucket,1.0,1587141602.0,39.0,41.28,-70.1,44.6,49.03504000000001
380.0,Camaná,45.0,1587141602.0,59.0,-16.62,-72.71,77.18,21.4752
381.0,Tiarei,75.0,1587141602.0,78.0,-17.53,-149.33,78.8,10.513900000000001
382.0,San Quintín,49.0,1587141602.0,65.0,30.48,-115.95,63.39,20.3567
383.0,Kunya,0.0,1587141603.0,9.0,12.22,8.53,100.4,28.52175
384.0,Hornepayne,49.0,1587141603.0,84.0,49.21,-84.77,31.41,16.66565
385.0,Tlayacapan,75.0,1587141603.0,37.0,18.93,-98.98,82.4,13.757550000000002
386.0,Codrington,90.0,1587141603.0,76.0,-38.27,141.97,55.9,28.56649
387.0,El Estor,62.0,1587141603.0,41.0,15.53,-89.35,94.89,6.75574
388.0,Lebyazh'ye,98.0,1587141604.0,79.0,55.27,66.49,46.29,19.81982
389.0,La Primavera,27.0,1587141604.0,26.0,5.49,-70.41,98.22,13.91414
390.0,Nyurba,43.0,1587141604.0,93.0,63.28,118.33,5.49,10.80471
391.0,Sainte-Rose,75.0,1587141604.0,66.0,16.33,-61.7,84.2,31.02719
392.0,Arinos,53.0,1587141604.0,58.0,-15.92,-46.11,82.89,8.45586
393.0,Seoul,90.0,1587141604.0,93.0,37.57,126.98,53.6,8.5006
394.0,Perwez,30.0,1587141604.0,45.0,50.62,4.82,71.01,25.52417
395.0,Kathu,75.0,1587141605.0,94.0,7.92,98.33,77.0,5.010880000000001
396.0,Brora,0.0,1587141605.0,47.0,58.01,-3.85,55.4,38.52114
397.0,Altamira,97.0,1587141605.0,92.0,-3.2,-52.21,76.8,5.70435
398.0,Sipacapa,1.0,1587141605.0,42.0,15.2,-91.67,71.01,6.711
399.0,Ketchikan,90.0,1587141526.0,93.0,55.34,-131.65,46.4,28.52175
400.0,Ternate,32.0,1587141606.0,79.0,0.8,127.4,80.28,3.89238
401.0,San Patricio,5.0,1587141606.0,69.0,19.22,-104.7,80.6,14.20495
402.0,Liverpool,13.0,1587141530.0,54.0,53.41,-2.98,62.01,31.02719
403.0,Matinha,100.0,1587141606.0,71.0,-3.1,-45.03,85.44,5.74909
404.0,Znamenskoye,100.0,1587141606.0,64.0,57.13,73.83,50.05,24.07012
405.0,Tommot,25.0,1587141606.0,88.0,58.96,126.29,6.31,8.008460000000001
406.0,Ostrovnoy,80.0,1587141607.0,96.0,68.05,39.51,32.45,37.827670000000005
407.0,Alofi,23.0,1587141607.0,94.0,-19.06,-169.92,73.4,5.010880000000001
408.0,Peniche,0.0,1587141607.0,77.0,39.36,-9.38,64.0,31.318
409.0,Brainerd,90.0,1587141475.0,35.0,46.36,-94.2,41.0,18.00785
410.0,West Milford,72.0,1587141607.0,37.0,41.13,-74.37,48.99,2.25937
411.0,Mildura,0.0,1587141608.0,81.0,-34.2,142.15,51.8,10.513900000000001
412.0,Kingman,1.0,1587141608.0,31.0,35.19,-114.05,70.0,31.67592
413.0,Piñas,75.0,1587141608.0,66.0,-3.67,-79.65,84.2,5.010880000000001
414.0,Lagoa,74.0,1587141608.0,73.0,39.05,-27.98,60.26,15.50241
415.0,Buin,3.0,1587141608.0,33.0,-33.73,-70.75,73.4,10.513900000000001
416.0,Olafsvik,98.0,1587141609.0,89.0,64.89,-23.71,43.57,52.994530000000005
417.0,Ilanskiy,92.0,1587141609.0,81.0,56.24,96.06,38.19,16.62091
418.0,Kisaran,99.0,1587141609.0,93.0,2.98,99.62,75.52,9.99939
419.0,Romitan,0.0,1587141609.0,52.0,39.93,64.38,66.2,5.010880000000001
420.0,Atbasar,99.0,1587141609.0,38.0,51.8,68.33,53.67,37.42501
421.0,Mogadishu,61.0,1587141590.0,73.0,2.04,45.34,84.97,24.67411
422.0,Palaia Fokaia,81.0,1587141610.0,67.0,37.72,23.95,61.0,20.51329
423.0,Batemans Bay,4.0,1587141610.0,100.0,-35.72,150.18,48.99,14.965530000000001
424.0,Buala,96.0,1587141610.0,81.0,-8.14,159.59,79.52,9.95465
425.0,San Policarpo,21.0,1587141610.0,82.0,12.18,125.51,81.27,29.931060000000002
426.0,Jalu,0.0,1587141610.0,22.0,29.03,21.55,71.89,15.815590000000002
427.0,San Rafael,0.0,1587141610.0,19.0,-34.62,-68.33,83.98,35.1209
428.0,Batouri,76.0,1587141611.0,61.0,4.43,14.37,78.93,4.048970000000001
429.0,Paranaíba,70.0,1587141378.0,55.0,-19.68,-51.19,79.57,11.4087
430.0,Stromness,20.0,1587141588.0,70.0,58.97,-3.3,46.99,31.02719
431.0,Cap-aux-Meules,20.0,1587141482.0,48.0,47.38,-61.86,39.2,38.52114
432.0,Kampot,40.0,1587141611.0,94.0,10.62,104.18,75.2,5.010880000000001
433.0,Banda Aceh,99.0,1587141611.0,76.0,5.56,95.32,79.83,5.212210000000001
434.0,Polunochnoye,86.0,1587141612.0,85.0,60.87,60.42,35.24,9.70858
435.0,Kariba,13.0,1587141612.0,53.0,-16.52,28.8,76.98,4.093710000000001
436.0,Grindavik,90.0,1587141612.0,93.0,63.84,-22.43,48.2,56.55136
437.0,Kolokani,70.0,1587141612.0,11.0,13.57,-8.03,102.33,19.9093
438.0,Longyearbyen,75.0,1587141612.0,64.0,78.22,15.64,35.6,25.52417
439.0,Fagersta,47.0,1587141612.0,10.0,60.0,15.79,51.01,14.965530000000001
440.0,Szeghalom,48.0,1587141613.0,28.0,47.03,21.17,73.4,13.019340000000001
441.0,Hasilpur,25.0,1587141613.0,50.0,29.71,72.56,76.33,30.98245
442.0,Verkhoyansk,99.0,1587141613.0,84.0,67.54,133.38,-14.93,10.20072
443.0,Algemesí,100.0,1587141613.0,80.0,39.18,-0.43,64.99,2.25937
444.0,Slyudyanka,53.0,1587141613.0,63.0,51.66,103.71,37.89,11.00604
445.0,Launceston,74.0,1587141582.0,70.0,-41.45,147.17,48.0,18.00785
446.0,Husavik,81.0,1587141614.0,53.0,66.04,-17.34,51.8,51.54048
447.0,Alvorada,82.0,1587141614.0,67.0,-12.48,-49.12,84.0,10.603380000000001
448.0,Szamotuły,3.0,1587141614.0,21.0,52.61,16.58,60.8,7.51632
449.0,Kipushi,22.0,1587141614.0,64.0,-11.77,27.23,64.85,9.41777
450.0,Provideniya,100.0,1587141614.0,96.0,64.38,-173.3,31.26,33.21945
451.0,Garoowe,63.0,1587141614.0,56.0,8.41,48.48,81.72,37.73819
452.0,Nara,100.0,1587141615.0,48.0,34.69,135.8,63.0,19.21583
453.0,Pavullo nel Frignano,70.0,1587141615.0,33.0,44.33,10.84,69.01,6.711
454.0,Jumla,68.0,1587141615.0,30.0,29.27,82.18,49.14,2.75151
455.0,Berbérati,94.0,1587141615.0,69.0,4.26,15.79,76.42,1.61064
456.0,Kiryat Gat,8.0,1587141562.0,28.0,31.61,34.76,68.0,16.62091
457.0,Ust-Maya,77.0,1587141616.0,92.0,60.42,134.53,8.26,3.95949
458.0,Wapi Pathum,100.0,1587141616.0,63.0,15.85,103.38,81.14,24.920180000000002
459.0,Comodoro Rivadavia,100.0,1587141616.0,47.0,-45.87,-67.5,77.0,20.51329
460.0,Tautira,75.0,1587141616.0,78.0,-17.73,-149.15,78.8,10.513900000000001
461.0,Raja,53.0,1587141617.0,13.0,8.46,25.68,81.97,0.69347
462.0,Fontem,80.0,1587141617.0,69.0,5.47,9.88,71.64,3.84764
463.0,Frontera,26.0,1587141617.0,46.0,26.93,-101.45,79.0,2.25937
464.0,Solapur,22.0,1587141547.0,39.0,17.68,75.92,87.08,22.12393
465.0,Antalaha,9.0,1587141618.0,81.0,-14.9,50.28,76.5,22.57133
466.0,Klaksvík,75.0,1587141618.0,61.0,62.23,-6.59,48.2,13.019340000000001
467.0,Pauini,88.0,1587141618.0,51.0,-7.71,-66.98,88.36,9.66384
468.0,Port Macquarie,40.0,1587141618.0,93.0,-31.43,152.92,61.0,10.84945
469.0,Blenheim,1.0,1587141618.0,93.0,-41.52,173.95,54.0,14.518130000000001
470.0,Caçu,84.0,1587141619.0,62.0,-18.56,-51.13,77.88,15.36819
471.0,Abonnema,89.0,1587141619.0,79.0,4.71,6.79,82.18,15.614260000000002
472.0,Cururupu,94.0,1587141619.0,90.0,-1.83,-44.87,78.82,13.95888
473.0,Lengshuitan,78.0,1587141620.0,77.0,26.41,111.6,68.52,8.366380000000001
474.0,Tessalit,38.0,1587141620.0,11.0,20.2,1.01,95.41,15.36819
475.0,Aksu,97.0,1587141620.0,45.0,41.12,80.26,56.53,12.70616
476.0,Pontes e Lacerda,18.0,1587141620.0,49.0,-15.23,-59.34,78.89,14.808940000000002
477.0,Tartagal,45.0,1587141620.0,28.0,-22.52,-63.8,82.27,10.55864
478.0,Antsohihy,70.0,1587141620.0,66.0,-14.88,47.99,77.72,20.96069
479.0,Mehamn,75.0,1587141621.0,87.0,71.04,27.85,39.2,38.52114
480.0,Pangnirtung,75.0,1587141621.0,84.0,66.15,-65.71,5.0,25.52417
481.0,Vestmannaeyjar,90.0,1587141621.0,93.0,63.44,-20.27,44.6,36.03807
482.0,Klyuchi,36.0,1587141621.0,54.0,52.27,79.17,51.46,13.15356
483.0,Ankang,99.0,1587141622.0,72.0,32.68,109.02,53.37,5.74909
484.0,Mauá,90.0,1587141448.0,68.0,-23.67,-46.46,68.0,25.52417
485.0,Máncora,2.0,1587141622.0,55.0,-4.11,-81.05,87.8,36.03807
486.0,Balsas,65.0,1587141579.0,66.0,-7.53,-46.04,85.59,13.15356
487.0,Alice Springs,6.0,1587141622.0,48.0,-23.7,133.88,62.6,7.51632
488.0,Kalmunai,66.0,1587141622.0,78.0,7.42,81.82,82.38,19.97641
489.0,Villa Bruzual,99.0,1587141622.0,28.0,9.33,-69.12,98.11,10.75997
490.0,Ardakān,75.0,1587141623.0,45.0,32.31,54.02,64.4,25.52417
491.0,Port Washington,75.0,1587141623.0,28.0,40.83,-73.7,48.99,31.02719
492.0,Aksarka,100.0,1587141623.0,98.0,66.56,67.8,36.73,40.131780000000006
493.0,Putyatino,99.0,1587141623.0,70.0,54.16,41.12,39.65,16.66565
494.0,Itarema,98.0,1587141623.0,81.0,-2.92,-39.92,82.51,13.60096
495.0,Mabaruma,55.0,1587141623.0,52.0,8.2,-59.78,87.4,17.91837
496.0,Novolabinskaya,100.0,1587141623.0,54.0,45.11,39.89,53.6,35.031420000000004
497.0,Midland,90.0,1587141554.0,56.0,32.0,-102.08,46.4,28.52175
498.0,Magdagachi,25.0,1587141624.0,72.0,53.45,125.8,24.55,17.76178
499.0,Nchelenge,35.0,1587141624.0,62.0,-9.35,28.73,73.87,9.30592
500.0,Rundu,38.0,1587141624.0,35.0,-17.93,19.77,86.0,5.010880000000001
501.0,Guariba,40.0,1587141624.0,48.0,-21.36,-48.23,84.2,13.019340000000001
502.0,Acapulco de Juárez,40.0,1587141458.0,54.0,16.86,-99.89,84.2,10.513900000000001
503.0,Aksha,81.0,1587141625.0,37.0,50.28,113.29,43.7,8.5006
504.0,Nortelândia,42.0,1587141625.0,66.0,-14.45,-56.8,80.65,16.016920000000002
505.0,Abhā,20.0,1587141625.0,64.0,18.22,42.51,68.0,13.019340000000001
506.0,Zhicheng,100.0,1587141625.0,52.0,30.3,111.5,61.5,14.518130000000001
507.0,Lázaro Cárdenas,52.0,1587141626.0,30.0,17.96,-102.2,88.84,18.07496
508.0,Fomboni,10.0,1587141626.0,70.0,-12.28,43.74,84.02,14.65235
509.0,Aranos,29.0,1587141626.0,16.0,-24.13,19.12,78.84,3.3555
510.0,Issoire,100.0,1587141626.0,63.0,45.55,3.25,66.2,10.513900000000001
511.0,Neijiang,99.0,1587141626.0,62.0,29.58,105.06,65.37,16.91172
512.0,Bhabhua,96.0,1587141627.0,19.0,25.05,83.62,87.75,3.95949
513.0,Wakkanai,0.0,1587141627.0,82.0,45.41,141.67,40.82,23.309540000000002
514.0,Plaridel,75.0,1587141627.0,74.0,14.89,120.86,84.2,20.51329
515.0,Chihuahua,75.0,1587141627.0,18.0,28.5,-106.0,75.99,15.50241
516.0,Meulaboh,100.0,1587141627.0,83.0,4.14,96.13,78.24,12.370610000000001
517.0,Sandovo,98.0,1587141628.0,87.0,58.46,36.41,32.74,13.399630000000002
518.0,Eureka,41.0,1587141472.0,88.0,40.8,-124.16,51.01,12.61668
519.0,Ancud,90.0,1587141628.0,100.0,-41.87,-73.82,59.0,36.03807
520.0,Leh,97.0,1587141628.0,20.0,34.17,77.58,35.89,7.89661
521.0,Khandyga,21.0,1587141628.0,86.0,62.67,135.6,-5.31,2.79625
522.0,Balagansk,88.0,1587141628.0,63.0,54.01,103.05,40.06,21.60942
523.0,Ilula,54.0,1587141628.0,63.0,-7.68,36.04,63.25,14.7642
524.0,Fukuechō,58.0,1587141629.0,72.0,32.69,128.84,61.9,41.47398
525.0,Hirara,16.0,1587141629.0,84.0,24.8,125.28,73.04,32.27991
526.0,Srīvardhan,0.0,1587141629.0,88.0,18.03,73.02,80.24,8.5006
527.0,Kruisfontein,42.0,1587141629.0,85.0,-34.0,24.73,56.73,6.711
528.0,Sur,11.0,1587141629.0,68.0,22.57,59.53,81.23,6.554410000000001
529.0,Granada,40.0,1587141629.0,40.0,37.19,-3.61,73.4,20.51329
530.0,Pathein,32.0,1587141630.0,81.0,16.78,94.73,76.15,13.668070000000002
531.0,Poli,99.0,1587141630.0,64.0,-3.33,36.8,63.23,19.77508
532.0,Sola,100.0,1587141630.0,84.0,-13.88,167.55,79.25,31.318
533.0,Bloomfield,20.0,1587141630.0,29.0,40.81,-74.19,50.0,20.51329
534.0,Sfântu Gheorghe,26.0,1587141630.0,36.0,45.87,25.78,64.0,7.6058
535.0,Lebedinyy,96.0,1587141631.0,85.0,58.52,125.52,1.8,6.2636
536.0,Taoudenni,4.0,1587141631.0,11.0,22.68,-3.98,102.61,10.111239999999999
537.0,Zipaquirá,75.0,1587141631.0,63.0,5.02,-74.0,60.8,13.019340000000001
538.0,Abrau-Dyurso,40.0,1587141631.0,76.0,44.69,37.59,50.0,35.031420000000004
539.0,Sambava,45.0,1587141631.0,87.0,-14.27,50.17,74.66,18.209180000000003
540.0,Okhotsk,3.0,1587141631.0,85.0,59.38,143.3,12.24,13.802290000000001
541.0,Hervey Bay,95.0,1587141632.0,94.0,-25.3,152.85,75.0,18.00785
542.0,Halvad,23.0,1587141632.0,29.0,23.02,71.18,87.75,16.21825
543.0,Gewanē,81.0,1587141632.0,50.0,10.17,40.65,83.7,4.60822
544.0,São Miguel do Araguaia,24.0,1587141632.0,65.0,-13.28,-50.16,84.56,5.99516
545.0,Progreso,20.0,1587141632.0,49.0,21.28,-89.67,96.01,31.02719
546.0,Corrales,43.0,1587141506.0,26.0,35.24,-106.61,63.0,17.40386
547.0,Sept-Îles,75.0,1587141465.0,39.0,50.2,-66.38,30.99,31.02719
548.0,Middelburg,3.0,1587141633.0,28.0,-25.78,29.46,62.26,1.14087
549.0,Bhūm,84.0,1587141633.0,30.0,18.47,75.67,87.19,22.97399
550.0,Honiara,40.0,1587141443.0,94.0,-9.43,159.95,77.0,5.010880000000001
551.0,Manokwari,53.0,1587141633.0,73.0,-0.87,134.08,79.88,5.95042
552.0,Vangaindrano,14.0,1587141633.0,83.0,-23.35,47.6,71.56,7.404470000000001
553.0,Port Hedland,98.0,1587141633.0,94.0,-20.32,118.57,80.6,13.019340000000001
554.0,Esna,85.0,1587141634.0,34.0,25.29,32.55,80.6,31.02719
555.0,Kahului,1.0,1587141634.0,72.0,20.89,-156.47,70.0,10.513900000000001
556.0,Makakilo City,1.0,1587141409.0,93.0,21.35,-158.09,71.6,10.513900000000001
557.0,Huarmey,17.0,1587141634.0,53.0,-10.07,-78.15,82.42,24.27145
558.0,Bolotnoye,0.0,1587141634.0,84.0,55.67,84.4,36.39,14.56287
559.0,Juruti,95.0,1587141634.0,70.0,-2.15,-56.09,84.25,8.85852
560.0,Yima,73.0,1587141634.0,99.0,34.74,111.88,64.99,16.41958
561.0,Languyan,28.0,1587141635.0,71.0,5.26,120.08,83.19,2.19226
562.0,Northam,99.0,1587141635.0,89.0,51.03,-4.22,57.0,8.948
563.0,Mirabela,75.0,1587141635.0,54.0,-16.26,-44.16,82.4,10.513900000000001
564.0,Mountain Home,1.0,1587141635.0,29.0,43.13,-115.69,51.01,28.52175
565.0,Lima,34.0,1587141473.0,65.0,-12.04,-77.03,77.0,15.50241
566.0,Chimoio,20.0,1587141635.0,83.0,-19.12,33.48,75.2,11.49818
567.0,Oktyabr'skoye,59.0,1587141636.0,41.0,43.06,44.74,57.2,15.01027
568.0,Gatesville,90.0,1587141365.0,100.0,31.44,-97.74,64.99,30.177130000000002
569.0,San Juan de Urabá,32.0,1587141636.0,69.0,8.76,-76.53,84.45,23.824050000000003
570.0,Sovetskiy,93.0,1587141636.0,89.0,61.36,63.58,36.07,19.126350000000002
571.0,La Unión,14.0,1587141637.0,52.0,-5.4,-80.75,82.24,19.05924
572.0,Kidal,5.0,1587141637.0,9.0,18.44,1.41,93.78,5.055619999999999
573.0,Atocha,5.0,1587141637.0,12.0,-20.93,-66.23,52.72,17.56045
574.0,Paamiut,100.0,1587141638.0,87.0,61.99,-49.67,29.14,15.70374
575.0,Benguela,28.0,1587141638.0,84.0,-12.58,13.41,78.48,8.20979
576.0,Skibbereen,75.0,1587141638.0,93.0,51.55,-9.27,48.2,36.03807
577.0,Okakarara,61.0,1587141638.0,27.0,-20.58,17.43,73.99,14.85368
578.0,Dingle,3.0,1587141638.0,78.0,11.0,122.67,80.44,18.32103
579.0,Forestville,75.0,1587141638.0,34.0,38.85,-76.88,57.99,31.02719
580.0,Bria,97.0,1587141639.0,23.0,6.54,21.99,82.0,3.31076
581.0,Sikeston,75.0,1587141639.0,52.0,36.88,-89.59,64.4,38.52114
582.0,Hālol,26.0,1587141639.0,23.0,22.5,73.47,88.05,9.86517
583.0,Crossville,1.0,1587141639.0,33.0,35.95,-85.03,66.0,33.532630000000005
584.0,Buta,81.0,1587141639.0,71.0,2.79,24.73,78.39,9.79806
585.0,Mount Isa,16.0,1587141396.0,29.0,-20.73,139.5,75.2,15.50241
586.0,Kaeo,90.0,1587141640.0,92.0,-35.1,173.78,61.0,6.711
587.0,Kodinsk,91.0,1587141640.0,89.0,58.69,99.18,32.11,17.023570000000003
